target,scramble,seed,W,m,family,param,h,cplus,cminus,cmin,secant,leverage
0.1,held_out_2,271,20000,5,B_power_scaled_anchor25,0.3333333333333333,0.0002725738590482018,10,10,10,-1.3721482276902814,0.751197942485476
0.1,held_out_2,271,20000,5,B_power_scaled_anchor25,0.5,0.0003434215426659076,11,13,11,-1.3384620212149696,0.751197942485476
0.1,held_out_2,271,20000,5,B_power_scaled_anchor25,0.6666666666666666,0.00043268403059214727,15,16,15,-1.356776617980228,0.751197942485476
0.1,held_out_2,271,20000,5,B_power_scaled_anchor100,0.3333333333333333,0.0011866998545336537,43,42,42,-1.4079944364712913,0.751197942485476
0.1,held_out_2,271,20000,5,B_power_scaled_anchor100,0.5,0.0014951481266341343,52,53,52,-1.3773214528762712,0.751197942485476
0.1,held_out_2,271,20000,5,B_power_scaled_anchor100,0.6666666666666666,0.0018837685974572313,64,65,64,-1.3522567350491965,0.751197942485476
0.1,held_out_2,271,20000,6,B_power_scaled_anchor25,0.3333333333333333,0.0002305383046199242,10,11,10,-0.8762544893436305,1.1372293674543315
0.1,held_out_2,271,20000,6,B_power_scaled_anchor25,0.5,0.000290460062797719,13,13,13,-0.891608278744534,1.1372293674543315
0.1,held_out_2,271,20000,6,B_power_scaled_anchor25,0.6666666666666666,0.0003659567472726329,16,15,15,-0.8712476169571769,1.1372293674543315
0.1,held_out_2,271,20000,6,B_power_scaled_anchor100,0.3333333333333333,0.0009264256178161768,39,40,39,-0.896580489173124,1.1372293674543315
0.1,held_out_2,271,20000,6,B_power_scaled_anchor100,0.5,0.0011672231370484642,49,48,48,-0.871940575886518,1.1372293674543315
0.1,held_out_2,271,20000,6,B_power_scaled_anchor100,0.6666666666666666,0.0014706090002916884,60,61,60,-0.8268608023565861,1.1372293674543315
0.1,held_out_2,271,20000,7,B_power_scaled_anchor25,0.3333333333333333,0.0003199356634217862,9,9,9,-0.9777545333943346,0.9924333042822502
0.1,held_out_2,271,20000,7,B_power_scaled_anchor25,0.5,0.0004030936769571896,12,12,12,-1.0636121967126608,0.9924333042822502
0.1,held_out_2,271,20000,7,B_power_scaled_anchor25,0.6666666666666666,0.0005078662086778872,15,15,15,-1.0834505312094627,0.9924333042822502
0.1,held_out_2,271,20000,7,B_power_scaled_anchor100,0.3333333333333333,0.001362797629659021,40,40,40,-1.0286608284666696,0.9924333042822502
0.1,held_out_2,271,20000,7,B_power_scaled_anchor100,0.5,0.0017170174203542383,50,50,50,-1.0092162843177517,0.9924333042822502
0.1,held_out_2,271,20000,7,B_power_scaled_anchor100,0.6666666666666666,0.002163306390940499,64,64,64,-1.0223505075650163,0.9924333042822502
0.1,held_out_2,271,20000,8,B_power_scaled_anchor25,0.3333333333333333,0.0004775389292461199,8,11,8,-0.20753879149286436,0.36414053330894147
0.1,held_out_2,271,20000,8,B_power_scaled_anchor25,0.5,0.000601661349101445,11,15,11,-0.26276204594345326,0.36414053330894147
0.1,held_out_2,271,20000,8,B_power_scaled_anchor25,0.6666666666666666,0.0007580457986410584,15,19,15,-0.2575215105261812,0.36414053330894147
0.1,held_out_2,271,20000,8,B_power_scaled_anchor100,0.3333333333333333,0.0018369625433049554,38,42,38,-0.29523721042983625,0.36414053330894147
0.1,held_out_2,271,20000,8,B_power_scaled_anchor100,0.5,0.002314427776178336,49,51,49,-0.2933807826036175,0.36414053330894147
0.1,held_out_2,271,20000,8,B_power_scaled_anchor100,0.6666666666666666,0.0029159962736684656,61,65,61,-0.27679966626168767,0.36414053330894147
0.1,held_out_2,271,20000,9,B_power_scaled_anchor25,0.3333333333333333,0.00014050197478043897,9,11,9,0.9702460503705846,1.4440302098093005
0.1,held_out_2,271,20000,9,B_power_scaled_anchor25,0.5,0.00017702139557767367,13,12,12,1.1034288285458913,1.4440302098093005
0.1,held_out_2,271,20000,9,B_power_scaled_anchor25,0.6666666666666666,0.00022303298257007827,15,15,15,1.0262009320196437,1.4440302098093005
0.1,held_out_2,271,20000,9,B_power_scaled_anchor100,0.3333333333333333,0.0005770824404409571,40,42,40,1.1735894156250333,1.4440302098093005
0.1,held_out_2,271,20000,9,B_power_scaled_anchor100,0.5,0.0007270783142362663,51,53,51,1.1066778713635197,1.4440302098093005
0.1,held_out_2,271,20000,9,B_power_scaled_anchor100,0.6666666666666666,0.0009160612730283511,64,65,64,1.0748622410546809,1.4440302098093005
0.1,held_out_2,271,20000,10,B_power_scaled_anchor25,0.3333333333333333,0.001248761461019176,11,13,11,-0.04986478501997743,0.08745637221810908
0.1,held_out_2,271,20000,10,B_power_scaled_anchor25,0.5,0.0015733408510355362,13,15,13,-0.03706715186429235,0.08745637221810908
0.1,held_out_2,271,20000,10,B_power_scaled_anchor25,0.6666666666666666,0.001982285256879186,16,18,16,-0.03747861113747208,0.08745637221810908
0.1,held_out_2,271,20000,10,B_power_scaled_anchor100,0.3333333333333333,0.004665738338972073,38,44,38,-0.05485485418976626,0.08745637221810908
0.1,held_out_2,271,20000,10,B_power_scaled_anchor100,0.5,0.005878461946572456,47,55,47,-0.057465276299604184,0.08745637221810908
0.1,held_out_2,271,20000,10,B_power_scaled_anchor100,0.6666666666666666,0.007406397947492628,60,69,60,-0.062239378888848514,0.08745637221810908
0.1,held_out_2,271,20000,11,B_power_scaled_anchor25,0.3333333333333333,0.00037827162201871297,9,10,9,-0.5830700615459046,0.760287900075816
0.1,held_out_2,271,20000,11,B_power_scaled_anchor25,0.5,0.0004765923791592535,12,13,12,-0.6678121643736439,0.760287900075816
0.1,held_out_2,271,20000,11,B_power_scaled_anchor25,0.6666666666666666,0.0006004687707222221,15,16,15,-0.6417535591880127,0.760287900075816
0.1,held_out_2,271,20000,11,B_power_scaled_anchor100,0.3333333333333333,0.0015312069065070981,39,39,39,-0.60363603947588,0.760287900075816
0.1,held_out_2,271,20000,11,B_power_scaled_anchor100,0.5,0.001929199813252704,49,48,48,-0.5991233963163507,0.760287900075816
0.1,held_out_2,271,20000,11,B_power_scaled_anchor100,0.6666666666666666,0.0024306394541703403,62,62,62,-0.6122911576516862,0.760287900075816
0.1,held_out_2,271,20000,12,B_power_scaled_anchor25,0.3333333333333333,0.0002785942659276245,10,11,10,-0.6048412062840894,0.8440821262399694
0.1,held_out_2,271,20000,12,B_power_scaled_anchor25,0.5,0.0003510067800222242,13,15,13,-0.6934610145732435,0.8440821262399694
0.1,held_out_2,271,20000,12,B_power_scaled_anchor25,0.6666666666666666,0.0004422408308058195,17,17,17,-0.736397086343989,0.8440821262399694
0.1,held_out_2,271,20000,12,B_power_scaled_anchor100,0.3333333333333333,0.0010258591864808677,40,40,40,-0.6981748492486186,0.8440821262399694
0.1,held_out_2,271,20000,12,B_power_scaled_anchor100,0.5,0.0012925015832752755,50,50,50,-0.6600496420628428,0.8440821262399694
0.1,held_out_2,271,20000,12,B_power_scaled_anchor100,0.6666666666666666,0.0016284499517909708,63,61,61,-0.6421221142041132,0.8440821262399694
0.1,held_out_2,271,20000,13,B_power_scaled_anchor25,0.3333333333333333,0.0014445501523676482,9,11,9,0.16006609254926127,0.3071677326761748
0.1,held_out_2,271,20000,13,B_power_scaled_anchor25,0.5,0.0018200191445968464,11,13,11,0.16061191724640825,0.3071677326761748
0.1,held_out_2,271,20000,13,B_power_scaled_anchor25,0.6666666666666666,0.002293080431489228,13,17,13,0.16778553221122136,0.3071677326761748
0.1,held_out_2,271,20000,13,B_power_scaled_anchor100,0.3333333333333333,0.005933187263526904,39,41,39,0.14968726527334164,0.3071677326761748
0.1,held_out_2,271,20000,13,B_power_scaled_anchor100,0.5,0.007475347526285706,48,53,48,0.14478640605895288,0.3071677326761748
0.1,held_out_2,271,20000,13,B_power_scaled_anchor100,0.6666666666666666,0.00941834770364693,59,66,59,0.14508853571295352,0.3071677326761748
0.1,held_out_2,271,20000,14,B_power_scaled_anchor25,0.3333333333333333,0.00017997524013495228,9,11,9,0.9066160112777328,1.2972022936396106
0.1,held_out_2,271,20000,14,B_power_scaled_anchor25,0.5,0.00022675459350591102,11,13,11,1.0418061966157188,1.2972022936396106
0.1,held_out_2,271,20000,14,B_power_scaled_anchor25,0.6666666666666666,0.0002856928855184526,15,16,15,1.032219632338381,1.2972022936396106
0.1,held_out_2,271,20000,14,B_power_scaled_anchor100,0.3333333333333333,0.0007232363112434727,43,41,41,1.0548722822904482,1.2972022936396106
0.1,held_out_2,271,20000,14,B_power_scaled_anchor100,0.5,0.0009112206525839714,53,51,51,0.9899843083936948,1.2972022936396106
0.1,held_out_2,271,20000,14,B_power_scaled_anchor100,0.6666666666666666,0.0011480660812894887,67,64,64,0.9490472211484209,1.2972022936396106
0.1,held_out_2,271,80000,1,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.3819730496717949
0.1,held_out_2,271,80000,1,A_fixed_raw,0.0001,0.0001,3,4,3,-0.11541453302968407,0.3819730496717949
0.1,held_out_2,271,80000,1,A_fixed_raw,0.001,0.001,43,39,39,-0.285346998844839,0.3819730496717949
0.1,held_out_2,271,80000,1,C_fixed_crossing,10,0.00026195798257876737,12,10,10,-0.26579690661816946,0.3819730496717949
0.1,held_out_2,271,80000,1,C_fixed_crossing,25,0.0005878771077867834,26,25,25,-0.30991102065057413,0.3819730496717949
0.1,held_out_2,271,80000,1,C_fixed_crossing,50,0.001253726664446502,53,50,50,-0.28926096285568853,0.3819730496717949
0.1,held_out_2,271,80000,1,C_fixed_crossing,100,0.0024679135974986794,102,100,100,-0.28677407215857537,0.3819730496717949
0.1,held_out_2,271,80000,1,D_growing_crossing,10,0.00026195798257876737,12,10,10,-0.26579690661816946,0.3819730496717949
0.1,held_out_2,271,80000,1,D_growing_crossing,25,0.0005878771077867834,26,25,25,-0.30991102065057413,0.3819730496717949
0.1,held_out_2,271,80000,1,D_growing_crossing,50,0.001253726664446502,53,50,50,-0.28926096285568853,0.3819730496717949
0.1,held_out_2,271,80000,2,A_fixed_raw,1.0e-5,1.0e-5,0,0,0,0.0,0.07251655396717029
0.1,held_out_2,271,80000,2,A_fixed_raw,0.0001,0.0001,4,4,4,-0.06073491444318069,0.07251655396717029
0.1,held_out_2,271,80000,2,A_fixed_raw,0.001,0.001,39,34,34,-0.04374296037808201,0.07251655396717029
0.1,held_out_2,271,80000,2,C_fixed_crossing,10,0.0002776725138146598,11,10,10,-0.04474423117090459,0.07251655396717029
0.1,held_out_2,271,80000,2,C_fixed_crossing,25,0.000736764872927537,28,25,25,-0.032266531541540126,0.07251655396717029
0.1,held_out_2,271,80000,2,C_fixed_crossing,50,0.0014189530611409989,54,50,50,-0.05603477542975979,0.07251655396717029
0.1,held_out_2,271,80000,2,C_fixed_crossing,100,0.0027728888449110776,103,100,100,-0.05890116625943459,0.07251655396717029
0.1,held_out_2,271,80000,2,D_growing_crossing,10,0.0002776725138146598,11,10,10,-0.04474423117090459,0.07251655396717029
0.1,held_out_2,271,80000,2,D_growing_crossing,25,0.000736764872927537,28,25,25,-0.032266531541540126,0.07251655396717029
0.1,held_out_2,271,80000,2,D_growing_crossing,50,0.0014189530611409989,54,50,50,-0.05603477542975979,0.07251655396717029
0.1,held_out_2,271,80000,3,A_fixed_raw,1.0e-5,1.0e-5,0,1,0,-1.1468013404750121,0.2982316007191014
0.1,held_out_2,271,80000,3,A_fixed_raw,0.0001,0.0001,2,2,2,-0.09127011030049537,0.2982316007191014
0.1,held_out_2,271,80000,3,A_fixed_raw,0.001,0.001,27,28,27,-0.0399265809352678,0.2982316007191014
0.1,held_out_2,271,80000,3,C_fixed_crossing,10,0.00042361076694146573,11,14,11,-0.04142418632756943,0.2982316007191014
0.1,held_out_2,271,80000,3,C_fixed_crossing,25,0.000864783436053035,25,25,25,-0.04969162977310586,0.2982316007191014
0.1,held_out_2,271,80000,3,C_fixed_crossing,50,0.0018044119961856003,50,50,50,-0.009235196471852752,0.2982316007191014
0.1,held_out_2,271,80000,3,C_fixed_crossing,100,0.0036040275958246766,100,103,100,-0.020234021338281512,0.2982316007191014
0.1,held_out_2,271,80000,3,D_growing_crossing,10,0.00042361076694146573,11,14,11,-0.04142418632756943,0.2982316007191014
0.1,held_out_2,271,80000,3,D_growing_crossing,25,0.000864783436053035,25,25,25,-0.04969162977310586,0.2982316007191014
0.1,held_out_2,271,80000,3,D_growing_crossing,50,0.0018044119961856003,50,50,50,-0.009235196471852752,0.2982316007191014
0.1,held_out_2,271,80000,4,A_fixed_raw,1.0e-5,1.0e-5,2,2,2,0.5865636379366601,1.5901957092207055
0.1,held_out_2,271,80000,4,A_fixed_raw,0.0001,0.0001,18,21,18,1.1513137149373602,1.5901957092207055
0.1,held_out_2,271,80000,4,A_fixed_raw,0.001,0.001,209,211,209,1.2286565521471073,1.5901957092207055
0.1,held_out_2,271,80000,4,C_fixed_crossing,10,5.12621125592225e-5,10,11,10,1.080739816304938,1.5901957092207055
0.1,held_out_2,271,80000,4,C_fixed_crossing,25,0.0001283190880864945,25,26,25,1.2136511861819732,1.5901957092207055
0.1,held_out_2,271,80000,4,C_fixed_crossing,50,0.00024179226950541205,50,51,50,1.2099411406267802,1.5901957092207055
0.1,held_out_2,271,80000,4,C_fixed_crossing,100,0.0004759589523015483,100,102,100,1.2500511175443652,1.5901957092207055
0.1,held_out_2,271,80000,4,D_growing_crossing,10,5.12621125592225e-5,10,11,10,1.080739816304938,1.5901957092207055
0.1,held_out_2,271,80000,4,D_growing_crossing,25,0.0001283190880864945,25,26,25,1.2136511861819732,1.5901957092207055
0.1,held_out_2,271,80000,4,D_growing_crossing,50,0.00024179226950541205,50,51,50,1.2099411406267802,1.5901957092207055
0.1,held_out_2,271,80000,5,A_fixed_raw,1.0e-5,1.0e-5,1,3,1,-1.2246674039199934,0.751197942485476
0.1,held_out_2,271,80000,5,A_fixed_raw,0.0001,0.0001,16,11,11,-1.146258864209229,0.751197942485476
0.1,held_out_2,271,80000,5,A_fixed_raw,0.001,0.001,139,134,134,-1.3346043380021364,0.751197942485476
0.1,held_out_2,271,80000,5,C_fixed_crossing,10,8.350154471853436e-5,14,10,10,-1.2463070838504182,0.751197942485476
0.1,held_out_2,271,80000,5,C_fixed_crossing,25,0.00020301991749062924,29,26,26,-1.3008361548339176,0.751197942485476
0.1,held_out_2,271,80000,5,C_fixed_crossing,50,0.00037156873724770274,51,50,50,-1.275015964684661,0.751197942485476
0.1,held_out_2,271,80000,5,C_fixed_crossing,100,0.000736764872927537,101,102,101,-1.3279032044976025,0.751197942485476
0.1,held_out_2,271,80000,5,D_growing_crossing,10,8.350154471853436e-5,14,10,10,-1.2463070838504182,0.751197942485476
0.1,held_out_2,271,80000,5,D_growing_crossing,25,0.00020301991749062924,29,26,26,-1.3008361548339176,0.751197942485476
0.1,held_out_2,271,80000,5,D_growing_crossing,50,0.00037156873724770274,51,50,50,-1.275015964684661,0.751197942485476
0.1,held_out_2,271,80000,6,A_fixed_raw,1.0e-5,1.0e-5,1,2,1,-0.5714349701833876,1.1372293674543315
0.1,held_out_2,271,80000,6,A_fixed_raw,0.0001,0.0001,18,16,16,-0.8372458842617614,1.1372293674543315
0.1,held_out_2,271,80000,6,A_fixed_raw,0.001,0.001,172,169,169,-0.846642977694323,1.1372293674543315
0.1,held_out_2,271,80000,6,C_fixed_crossing,10,5.801785476786997e-5,12,10,10,-0.6893832401404915,1.1372293674543315
0.1,held_out_2,271,80000,6,C_fixed_crossing,25,0.0001484377633625393,25,25,25,-0.7971888114154856,1.1372293674543315
0.1,held_out_2,271,80000,6,C_fixed_crossing,50,0.00029648095698320655,51,50,50,-0.8343553084461011,1.1372293674543315
0.1,held_out_2,271,80000,6,C_fixed_crossing,100,0.0005965019429509032,104,100,100,-0.864021208525904,1.1372293674543315
0.1,held_out_2,271,80000,6,D_growing_crossing,10,5.801785476786997e-5,12,10,10,-0.6893832401404915,1.1372293674543315
0.1,held_out_2,271,80000,6,D_growing_crossing,25,0.0001484377633625393,25,25,25,-0.7971888114154856,1.1372293674543315
0.1,held_out_2,271,80000,6,D_growing_crossing,50,0.00029648095698320655,51,50,50,-0.8343553084461011,1.1372293674543315
0.1,held_out_2,271,80000,7,A_fixed_raw,1.0e-5,1.0e-5,1,1,1,-0.6738531599916053,0.9924333042822502
0.1,held_out_2,271,80000,7,A_fixed_raw,0.0001,0.0001,13,10,10,-0.7827131525387637,0.9924333042822502
0.1,held_out_2,271,80000,7,A_fixed_raw,0.001,0.001,120,118,118,-0.9197271644483251,0.9924333042822502
0.1,held_out_2,271,80000,7,C_fixed_crossing,10,9.112685710400692e-5,11,10,10,-0.7706073002347722,0.9924333042822502
0.1,held_out_2,271,80000,7,C_fixed_crossing,25,0.00021677168761633316,28,25,25,-0.9128382707085998,0.9924333042822502
